nome,idade,estrelas,releases,url,LCOM,LOC,CBO,DIT
lawloretienne/MovieHub,2453,325,3,https://github.com/lawloretienne/MovieHub,1.0,18053,4.0,5.0
codepath/android-rest-client-template,3763,325,0,https://github.com/codepath/android-rest-client-template,1.0,98,4.0,2.0
ChyengJason/ShoppingCart,2496,325,0,https://github.com/ChyengJason/ShoppingCart,0.0,1117,3.0,4.0
north2016/PianoView,3162,325,0,https://github.com/north2016/PianoView,0.0,615,0.0,2.0
se-bastiaan/TorrentStream-Android,2959,325,17,https://github.com/se-bastiaan/TorrentStream-Android,0.0,1080,2.0,3.0
mauricioaniche/ck,2901,325,0,https://github.com/mauricioaniche/ck,1.0,122681,2.0,86.0
jahirfiquitiva/FABsMenu,2261,325,15,https://github.com/jahirfiquitiva/FABsMenu,1.0,1726,3.0,5.0
Hengle/DeepNewdsForAndroid,1537,325,0,https://github.com/Hengle/DeepNewdsForAndroid,1.0,201321,4.0,12.0
Hitomis/SortRichEditor,2661,324,0,https://github.com/Hitomis/SortRichEditor,0.0,2021,2.5,3.0
wingjay/WJMagicCurveView,2701,324,0,https://github.com/wingjay/WJMagicCurveView,0.0,711,2.0,2.0
JetBrains/pty4j,3707,324,0,https://github.com/JetBrains/pty4j,0.0,5092,4.0,6.0
vladexologija/PinterestListView,3950,324,0,https://github.com/vladexologija/PinterestListView,0.0,183,2.0,2.0
Kennyc1012/Opengur,3343,323,77,https://github.com/Kennyc1012/Opengur,1.0,16572,4.0,6.0
zhengjunbase/codehelper.generator,2527,323,2,https://github.com/zhengjunbase/codehelper.generator,1.0,6141,2.0,4.0
Netflix/aegisthus,3620,323,2,https://github.com/Netflix/aegisthus,1.0,3674,5.0,5.0
CryptoMorin/XSeries,1552,323,16,https://github.com/CryptoMorin/XSeries,0.0,8613,2.0,12.0
antoniolg/DaggerExample,3381,323,0,https://github.com/antoniolg/DaggerExample,0.5,287,3.0,3.0
inaka/TinyTask,3122,322,2,https://github.com/inaka/TinyTask,0.0,98,2.0,2.0
UniversaBlockchain/universa,2220,322,0,https://github.com/UniversaBlockchain/universa,0.0,90781,4.0,19.0
fenixsoft/microservice_arch_springcloud,1277,322,0,https://github.com/fenixsoft/microservice_arch_springcloud,0.0,1584,5.0,5.0
f4b6a3/tsid-creator,1278,322,11,https://github.com/f4b6a3/tsid-creator,2.5,2948,3.0,2.0
dodyg/AndroidRivers,4058,321,0,https://github.com/dodyg/AndroidRivers,0.5,59679,3.0,9.0
romainpiel/live-emoji,2547,320,0,https://github.com/romainpiel/live-emoji,0.0,80,5.0,2.0
sdaschner/jaxrs-analyzer,3121,320,6,https://github.com/sdaschner/jaxrs-analyzer,1.0,11229,3.0,5.0
apache/httpcomponents-core,5229,320,0,https://github.com/apache/httpcomponents-core,1.0,67348,4.0,23.0
johnkil/SideNavigation,4104,319,2,https://github.com/johnkil/SideNavigation,0.0,392,2.0,3.0
sanshengshui/multiTenant,1850,318,0,https://github.com/sanshengshui/multiTenant,1.0,146,4.0,1.0
spotbugs/sonar-findbugs,3363,317,35,https://github.com/spotbugs/sonar-findbugs,0.0,3831,3.0,4.0
vassalengine/vassal,1235,317,69,https://github.com/vassalengine/vassal,1.0,181882,3.0,39.0
mpgn/Spring-Boot-Actuator-Exploit,1651,316,0,https://github.com/mpgn/Spring-Boot-Actuator-Exploit,0.0,11,3.0,1.0
yesnault/PlayStartApp,4243,316,0,https://github.com/yesnault/PlayStartApp,1.0,683,3.0,3.0
kgmyshin/eventbus-intellij-plugin,3021,316,0,https://github.com/kgmyshin/eventbus-intellij-plugin,0.0,1632,2.0,6.0
MoshDev/AndroidIndicators,3167,316,1,https://github.com/MoshDev/AndroidIndicators,0.0,687,3.0,3.0
apache/derby,4470,316,0,https://github.com/apache/derby,3.0,480090,3.0,21.0
davidkiss/spring-boot-quartz-demo,3158,315,0,https://github.com/davidkiss/spring-boot-quartz-demo,0.0,91,4.5,2.0
michelelacorte/ElasticProgressBar,2877,315,0,https://github.com/michelelacorte/ElasticProgressBar,1.0,3828,3.0,7.0
alphazero/jredis,5283,315,0,https://github.com/alphazero/jredis,1.0,16461,3.0,16.0
slidenerd/materialtest,3108,314,0,https://github.com/slidenerd/materialtest,1.0,2674,4.0,4.0
anton46/Foursquare-CollectionPicker,3131,314,1,https://github.com/anton46/Foursquare-CollectionPicker,0.0,392,2.0,2.0
LiveTyping/u2020-mvp,3280,314,0,https://github.com/LiveTyping/u2020-mvp,1.0,5170,4.0,6.0
Lstaynight/xposed-dy,859,314,0,https://github.com/Lstaynight/xposed-dy,0.0,7101,3.0,5.0
LGH1996/AccessibilityTool,1518,314,14,https://github.com/LGH1996/AccessibilityTool,0.0,4284,2.0,2.0
promeG/XLog,3109,313,2,https://github.com/promeG/XLog,2.0,1772,2.0,2.0
yaoguangluo/Deta_DataBase,1709,313,0,https://github.com/yaoguangluo/Deta_DataBase,1.0,6337,2.0,5.0
acloudyh/springCloud,1095,310,1,https://github.com/acloudyh/springCloud,0.0,781,4.0,1.0
damonliuchn/DecompileApk,3198,310,0,https://github.com/damonliuchn/DecompileApk,6.0,950,2.0,1.0
kmshack/Android-TopScrollHelper,2900,309,0,https://github.com/kmshack/Android-TopScrollHelper,0.0,241,2.0,2.0
pantrif/EasySplashScreen,2693,309,0,https://github.com/pantrif/EasySplashScreen,0.0,171,2.0,2.0
dreamlivemeng/UpMarqueeTextView-master,2612,309,0,https://github.com/dreamlivemeng/UpMarqueeTextView-master,0.0,156,1.0,2.0
vinumeris/lighthouse,3289,309,2,https://github.com/vinumeris/lighthouse,0.0,26692,5.0,64.0
LiveTyping/CannyViewAnimator,2698,309,0,https://github.com/LiveTyping/CannyViewAnimator,0.0,1062,2.0,4.0
levlesec/lockup,857,309,0,https://github.com/levlesec/lockup,0.0,727,4.0,3.0
gaoshengnan/LeetCode,1715,309,0,https://github.com/gaoshengnan/LeetCode,0.0,1399,1.0,1.0
yuweiguocn/SquareLoading,2489,308,3,https://github.com/yuweiguocn/SquareLoading,0.0,292,2.0,2.0
SonarSource/sonar-scanner-cli,2866,308,11,https://github.com/SonarSource/sonar-scanner-cli,0.5,1811,4.0,4.0
ScaCap/spring-auto-restdocs,2822,308,24,https://github.com/ScaCap/spring-auto-restdocs,0.0,7696,3.0,7.0
Linter-cn/OASys,1359,308,0,https://github.com/Linter-cn/OASys,0.0,1527,4.0,4.0
boy0001/FastAsyncWorldedit,2877,308,1,https://github.com/boy0001/FastAsyncWorldedit,0.0,120349,3.0,12.0
centic9/poi-on-android,2663,307,7,https://github.com/centic9/poi-on-android,0.0,752,2.0,3.0
numenta/htm.java,3322,305,9,https://github.com/numenta/htm.java,1.0,36434,3.0,6.0
shashirajraja/onlinebookstore,1877,305,0,https://github.com/shashirajraja/onlinebookstore,1.0,1185,5.0,4.0
rjsvieira/floatingMenu,2324,304,4,https://github.com/rjsvieira/floatingMenu,1.0,1150,3.0,2.0
chemouna/Decor,3077,304,0,https://github.com/chemouna/Decor,1.0,874,4.0,3.0
estebanuri/face_recognition,1190,304,0,https://github.com/estebanuri/face_recognition,0.0,2881,2.0,3.0
deano2390/OpenFlappyBird,3347,303,0,https://github.com/deano2390/OpenFlappyBird,0.0,629,4.0,2.0
yanzhenjie/CircleTextProgressbar,2620,303,0,https://github.com/yanzhenjie/CircleTextProgressbar,0.0,293,1.0,2.0
fengcharly/spring-security-oauth2.0,1596,303,0,https://github.com/fengcharly/spring-security-oauth2.0,0.0,1569,3.0,4.0
nekocode/android-parcelable-intellij-plugin-kotlin,2841,303,16,https://github.com/nekocode/android-parcelable-intellij-plugin-kotlin,3.0,596,2.0,2.0
cxyxlxdm/ComponentizationApp,2545,303,0,https://github.com/cxyxlxdm/ComponentizationApp,0.0,42,3.0,2.0
CyanogenMod/android_packages_apps_Camera,4818,302,0,https://github.com/CyanogenMod/android_packages_apps_Camera,0.0,18908,3.0,5.0
MOEAFramework/MOEAFramework,2935,302,17,https://github.com/MOEAFramework/MOEAFramework,1.0,48914,4.0,8.0
kymjs/KJGallery,2892,302,0,https://github.com/kymjs/KJGallery,0.0,1053,2.0,2.0
jonfhancock/JsonToJava,3697,302,0,https://github.com/jonfhancock/JsonToJava,3.0,5297,3.0,4.0
AndroidDeveloperLB/ChipsLibrary,3447,301,0,https://github.com/AndroidDeveloperLB/ChipsLibrary,0.0,3764,2.0,5.0
google/thread-weaver,3263,301,0,https://github.com/google/thread-weaver,0.0,7732,2.0,8.0
passy/scdl,4148,301,2,https://github.com/passy/scdl,0.0,7806,3.0,16.0
baoyongzhang/ParcelableGenerator,3388,301,1,https://github.com/baoyongzhang/ParcelableGenerator,1.0,682,3.0,2.0
qiushi123/VideoDemoQcl,2739,301,0,https://github.com/qiushi123/VideoDemoQcl,0.0,1292,2.0,3.0
googlearchive/android-DarkTheme,1591,300,0,https://github.com/googlearchive/android-DarkTheme,0.0,172,4.0,2.0
WebPrague/PedestrianDetectionSystem,1746,300,1,https://github.com/WebPrague/PedestrianDetectionSystem,1.0,928,4.0,3.0
Joisar/LockScreenApp,3754,300,0,https://github.com/Joisar/LockScreenApp,0.5,230,4.5,3.0
darsh2/MultipleImageSelect,3035,299,4,https://github.com/darsh2/MultipleImageSelect,0.0,1064,3.0,3.0
StasDoskalenko/react-native-google-fit,2436,299,0,https://github.com/StasDoskalenko/react-native-google-fit,0.0,2091,5.0,2.0
googlearchive/android-MediaRecorder,3299,299,0,https://github.com/googlearchive/android-MediaRecorder,0.5,433,2.0,3.0
androidthings/doorbell,2466,298,0,https://github.com/androidthings/doorbell,0.0,506,3.5,3.0
yanbober/MagicFloatView,2455,298,0,https://github.com/yanbober/MagicFloatView,0.0,544,4.0,3.0
TaXueWWL/redis-distributed-lock,1891,297,3,https://github.com/TaXueWWL/redis-distributed-lock,0.0,760,5.0,1.0
eduardo-mior/URI-Online-Judge-Solutions,1903,297,0,https://github.com/eduardo-mior/URI-Online-Judge-Solutions,0.0,400,0.0,1.0
jakubkinst/Android-ViewModelBinding,2865,297,0,https://github.com/jakubkinst/Android-ViewModelBinding,0.0,704,4.5,3.0
r2dbc/r2dbc-pool,1630,296,15,https://github.com/r2dbc/r2dbc-pool,3.0,2427,3.0,3.0
ZhuoKeTeam/QPM,1725,296,3,https://github.com/ZhuoKeTeam/QPM,1.0,9267,3.0,9.0
yzsunlei/xmall,1621,296,0,https://github.com/yzsunlei/xmall,13.0,101260,3.0,5.0
fython/BreadcrumbsView,2249,295,5,https://github.com/fython/BreadcrumbsView,0.0,1121,3.0,6.0
looly/loServer,3154,295,0,https://github.com/looly/loServer,0.0,843,5.0,4.0
DevinShine/easyloadingbtn,3091,295,0,https://github.com/DevinShine/easyloadingbtn,0.0,304,2.0,2.0
corerzhang/VerticalDrawerLayout,2724,295,0,https://github.com/corerzhang/VerticalDrawerLayout,0.0,553,2.0,4.0
hyvenzhu/Android-Demos,2552,294,0,https://github.com/hyvenzhu/Android-Demos,0.0,3217,4.0,3.0
loonggg/MaterialDesignDemo,2640,294,0,https://github.com/loonggg/MaterialDesignDemo,0.0,989,2.0,3.0
dsyer/spring-boot-startup-bench,2479,294,0,https://github.com/dsyer/spring-boot-startup-bench,1.0,6748,4.0,9.0
xyzz/openmw-android,2068,293,60,https://github.com/xyzz/openmw-android,0.0,6323,2.0,3.0
Zodsmar/SeedSearcherStandaloneTool,1872,293,13,https://github.com/Zodsmar/SeedSearcherStandaloneTool,2.0,1508,7.0,2.0
jzachr/goldenorb,4607,292,0,https://github.com/jzachr/goldenorb,0.0,9510,4.0,3.0
AndreiD/UltimateAndroidAppTemplate,3307,292,0,https://github.com/AndreiD/UltimateAndroidAppTemplate,1.0,1618,4.0,6.0
Maescool/Catacomb-Snatch,4224,292,0,https://github.com/Maescool/Catacomb-Snatch,6.0,19620,4.0,7.0
lizibin/black-shop,1753,292,0,https://github.com/lizibin/black-shop,0.0,2671,3.0,4.0
AlexKolpa/fab-toolbar,3074,292,0,https://github.com/AlexKolpa/fab-toolbar,6.0,790,3.0,8.0
resty-gwt/resty-gwt,5080,292,0,https://github.com/resty-gwt/resty-gwt,1.0,15157,2.0,8.0
haiyusun/coding-interviews,2038,292,0,https://github.com/haiyusun/coding-interviews,1.0,3598,1.0,1.0
ganhuo/Android-Ganhuo,3065,291,0,https://github.com/ganhuo/Android-Ganhuo,1.0,933,3.5,4.0
sgothel/jogl,5056,291,0,https://github.com/sgothel/jogl,0.0,250898,2.0,8.0
difcareer/sqlmap4burp,3274,290,0,https://github.com/difcareer/sqlmap4burp,1.0,559,1.0,1.0
genius158/TVProjectUtils,2231,289,0,https://github.com/genius158/TVProjectUtils,0.0,1010,2.0,2.0
back2root/log4shell-rex,639,289,0,https://github.com/back2root/log4shell-rex,1.0,297,2.0,3.0
nomanr/ZoomTextView,2852,288,0,https://github.com/nomanr/ZoomTextView,0.0,68,2.0,3.0
castlemock/castlemock,2615,288,36,https://github.com/castlemock/castlemock,1.0,38017,3.0,12.0
FasterXML/jackson-dataformats-binary,2690,288,0,https://github.com/FasterXML/jackson-dataformats-binary,0.0,53780,3.0,18.0
christmasjason/StickyHeaderView,2645,288,0,https://github.com/christmasjason/StickyHeaderView,0.0,211,2.0,2.0
easemob/easeui,2946,288,2,https://github.com/easemob/easeui,1.0,21374,3.0,7.0
yifei8/ABridge,1928,287,1,https://github.com/yifei8/ABridge,0.0,630,2.0,2.0
chthai64/overscroll-bouncy-android,2689,287,0,https://github.com/chthai64/overscroll-bouncy-android,1.0,1117,2.0,4.0
ushelp/EasyEE,2906,287,0,https://github.com/ushelp/EasyEE,3.0,16111,4.0,4.0
lukflug/PanelStudio,1048,287,23,https://github.com/lukflug/PanelStudio,1.0,24255,3.0,5.0
ch4mpy/spring-addons,1599,287,0,https://github.com/ch4mpy/spring-addons,0.0,6243,5.0,10.0
wangfeng19930909/DragFloatingActionButton,1753,286,2,https://github.com/wangfeng19930909/DragFloatingActionButton,0.0,132,2.0,2.0
florent37/Android-NoSql,2298,286,0,https://github.com/florent37/Android-NoSql,0.0,1114,2.0,2.0
FanFataL/swipe-controller-demo,2265,286,0,https://github.com/FanFataL/swipe-controller-demo,0.0,352,3.0,2.0
Hankkin/TaoBaoDetailDemo,2557,286,0,https://github.com/Hankkin/TaoBaoDetailDemo,0.0,1151,2.0,2.0
thymeleaf/thymeleafexamples-gtvg,4131,286,0,https://github.com/thymeleaf/thymeleafexamples-gtvg,1.0,620,3.0,1.0
brunomnsilva/JavaFXSmartGraph,1415,286,4,https://github.com/brunomnsilva/JavaFXSmartGraph,0.5,2249,3.5,4.0
keeganlee/kstyle,2937,285,0,https://github.com/keeganlee/kstyle,0.0,333,2.0,3.0
h3xstream/http-script-generator,3582,285,0,https://github.com/h3xstream/http-script-generator,1.0,1792,2.0,6.0
qjoy/libGDX-Android-AppEffect,2839,285,0,https://github.com/qjoy/libGDX-Android-AppEffect,0.0,3342,2.0,4.0
huzenan/EasyPickerView,2506,285,0,https://github.com/huzenan/EasyPickerView,0.5,439,2.0,2.0
watabou/PD-classes,3336,284,0,https://github.com/watabou/PD-classes,0.0,4631,3.0,10.0
arlindiDev/CircleCheckBox,2775,284,0,https://github.com/arlindiDev/CircleCheckBox,0.0,443,1.0,2.0
OpenHFT/Java-Lang,3762,284,0,https://github.com/OpenHFT/Java-Lang,1.0,23579,2.0,5.0
amitshekhariitbhu/NYBus,2222,283,0,https://github.com/amitshekhariitbhu/NYBus,0.0,2145,1.0,2.0
dmytrodanylyk/realm-browser,3053,283,0,https://github.com/dmytrodanylyk/realm-browser,0.0,876,2.5,2.0
DigitalPebble/behemoth,4839,283,1,https://github.com/DigitalPebble/behemoth,1.0,4901,7.0,3.0
kaleai/EasyDialog,2965,282,13,https://github.com/kaleai/EasyDialog,1.0,1161,4.0,7.0
leebyron/streamgraph,4915,281,0,https://github.com/leebyron/streamgraph,1.0,455,3.0,2.0
hendraanggrian/collapsingtoolbarlayout-subtitle,2437,281,5,https://github.com/hendraanggrian/collapsingtoolbarlayout-subtitle,0.0,2853,6.0,3.0
waylife/InfiniteViewPager,2908,281,0,https://github.com/waylife/InfiniteViewPager,1.0,2465,3.5,4.0
googlearchive/firebase-login-demo-android,3326,280,0,https://github.com/googlearchive/firebase-login-demo-android,0.0,667,2.0,2.0
WhiteHouse/wh-app-android,4028,407,0,https://github.com/WhiteHouse/wh-app-android,1.0,4936,4.0,5.0
TeamWalrus/Walrus,2329,407,0,https://github.com/TeamWalrus/Walrus,0.0,7097,4.0,15.0
zhoumengkang/netty-restful-server,2816,405,3,https://github.com/zhoumengkang/netty-restful-server,1.0,1447,2.0,2.0
inmite/android-grid-wichterle,3620,405,0,https://github.com/inmite/android-grid-wichterle,0.0,1821,3.0,2.0
klnusbaum/rxandroidexamples,2782,404,0,https://github.com/klnusbaum/rxandroidexamples,1.0,570,2.0,2.0
cyndibaby905/TwitterCover-Android,3037,404,0,https://github.com/cyndibaby905/TwitterCover-Android,0.0,318,2.5,3.0
Gru110110110/Biscuit,2272,403,10,https://github.com/Gru110110110/Biscuit,0.0,980,2.0,3.0
janishar/android-mvp-interactor-architecture,2247,403,0,https://github.com/janishar/android-mvp-interactor-architecture,0.0,4132,4.0,5.0
christopherdro/react-native-html-to-pdf,2932,403,3,https://github.com/christopherdro/react-native-html-to-pdf,1.0,328,3.0,2.0
whyalwaysmea/Spring-Security,2006,400,0,https://github.com/whyalwaysmea/Spring-Security,0.0,1080,4.0,4.0
rexstjohn/UltimateAndroidCameraGuide,3480,400,0,https://github.com/rexstjohn/UltimateAndroidCameraGuide,0.0,6231,3.0,9.0
recruit-lifestyle/BeerSwipeRefresh,2981,399,2,https://github.com/recruit-lifestyle/BeerSwipeRefresh,0.0,1045,1.0,2.0
ionic-team/capacitor-plugins,1162,399,966,https://github.com/ionic-team/capacitor-plugins,1.0,7234,3.0,3.0
lorensiuswlt/NewQuickAction3D,4443,399,0,https://github.com/lorensiuswlt/NewQuickAction3D,0.0,606,1.0,2.0
Camelcade/Perl5-IDEA,3077,399,95,https://github.com/Camelcade/Perl5-IDEA,1.0,126036,5.0,22.0
tanersener/react-native-ffmpeg,1891,398,17,https://github.com/tanersener/react-native-ffmpeg,0.0,416,4.0,2.0
hellokaton/profit,1812,398,2,https://github.com/hellokaton/profit,0.0,779,3.0,2.0
XiaoMi/chronos,3431,397,0,https://github.com/XiaoMi/chronos,0.0,1775,2.0,4.0
hisenyuan/SSM_BookSystem,2334,396,0,https://github.com/hisenyuan/SSM_BookSystem,1.0,5446,3.0,3.0
wepay/waltz,1542,396,9,https://github.com/wepay/waltz,1.0,36972,3.0,11.0
TheFinestArtist/YouTubePlayerActivity,3824,395,1,https://github.com/TheFinestArtist/YouTubePlayerActivity,0.0,543,2.0,2.0
guaishouN/android-thinkmap-treeview,860,395,1,https://github.com/guaishouN/android-thinkmap-treeview,1.0,7554,4.0,3.0
kevalpatel2106/android-hidden-camera,2506,394,7,https://github.com/kevalpatel2106/android-hidden-camera,0.0,963,2.0,3.0
braintree/braintree_android,3354,394,154,https://github.com/braintree/braintree_android,0.0,28106,3.0,9.0
seancfoley/IPAddress,2613,392,24,https://github.com/seancfoley/IPAddress,1.0,71979,4.0,30.0
SilenceDut/TaskScheduler,2095,391,39,https://github.com/SilenceDut/TaskScheduler,0.0,689,1.0,2.0
sika-code-cloud/sika-code,2088,390,0,https://github.com/sika-code-cloud/sika-code,0.0,5677,3.0,5.0
icnws/spring-data-jpa-demo,2272,390,0,https://github.com/icnws/spring-data-jpa-demo,0.0,550,6.0,2.0
dinuscxj/EllipsizeTextView,2568,390,0,https://github.com/dinuscxj/EllipsizeTextView,0.0,336,2.0,2.0
usethesource/capsule,2885,390,5,https://github.com/usethesource/capsule,1.0,15569,4.0,16.0
devinhu/androidone,3598,389,0,https://github.com/devinhu/androidone,3.0,14486,3.0,6.0
wuyr/RippleAnimation,2008,389,0,https://github.com/wuyr/RippleAnimation,0.0,81,4.0,2.0
Rance935/ChatUI,2459,389,0,https://github.com/Rance935/ChatUI,0.0,3686,2.0,3.0
lior-k/fast-elasticsearch-vector-scoring,2213,387,0,https://github.com/lior-k/fast-elasticsearch-vector-scoring,1.0,322,4.5,2.0
somowhere/albedo,2267,386,0,https://github.com/somowhere/albedo,0.0,20515,4.0,7.0
Lauzy/PlayPauseView,2224,386,7,https://github.com/Lauzy/PlayPauseView,0.0,353,1.5,2.0
woodpecker-framework/ysoserial-for-woodpecker,1162,386,15,https://github.com/woodpecker-framework/ysoserial-for-woodpecker,1.0,5776,4.0,7.0
raeleus/skin-composer,2662,386,56,https://github.com/raeleus/skin-composer,0.0,81904,3.0,27.0
blundell/QuickSand,3057,385,2,https://github.com/blundell/QuickSand,0.0,1309,3.0,2.0
gogooing/KLineChartDemo,2187,384,0,https://github.com/gogooing/KLineChartDemo,1.0,17948,3.0,6.0
vangao1989/cloudE,2243,384,0,https://github.com/vangao1989/cloudE,0.0,1907,4.0,2.0
JimSeker/opengl,3468,384,0,https://github.com/JimSeker/opengl,0.0,6776,4.0,4.0
domaframework/doma,3481,384,76,https://github.com/domaframework/doma,0.0,86505,4.0,13.0
ta893115871/StickyNavLayout,2813,383,0,https://github.com/ta893115871/StickyNavLayout,1.0,1374,2.0,4.0
kevinsawicki/wishlist,4070,383,0,https://github.com/kevinsawicki/wishlist,0.0,1272,3.5,4.0
lordofthejars/nosql-unit,4139,383,0,https://github.com/lordofthejars/nosql-unit,0.0,26915,3.0,4.0
asterisk-java/asterisk-java,4647,383,9,https://github.com/asterisk-java/asterisk-java,1.0,47013,2.0,5.0
callicoder/spring-boot-file-upload-download-rest-api-example,1982,383,0,https://github.com/callicoder/spring-boot-file-upload-download-rest-api-example,0.5,137,1.5,4.0
arvinljw/SocialHelper,2114,382,11,https://github.com/arvinljw/SocialHelper,0.0,2400,3.0,3.0
wlfcolin/file-downloader,2862,382,0,https://github.com/wlfcolin/file-downloader,1.0,13885,3.0,12.0
Wechat-Group/weixin-java-demo-springmvc,2625,382,0,https://github.com/Wechat-Group/weixin-java-demo-springmvc,1.0,598,5.0,2.0
nicolasjafelle/PagingListView,3671,381,0,https://github.com/nicolasjafelle/PagingListView,0.0,642,2.0,3.0
tsingsee/EasyRTMP-Android,2126,381,1,https://github.com/tsingsee/EasyRTMP-Android,0.0,6521,2.0,5.0
wistbean/manong-ssm,1788,381,0,https://github.com/wistbean/manong-ssm,1.0,3211,3.0,2.0
zhilepeng/ide-eval-resetter,1094,380,0,https://github.com/zhilepeng/ide-eval-resetter,1.5,184,3.0,2.0
mbaeuerle/Briss-2.0,3162,380,5,https://github.com/mbaeuerle/Briss-2.0,1.0,4284,2.0,7.0
oschina/kooder,919,380,0,https://github.com/oschina/kooder,3.0,7594,4.0,4.0
devunwired/accessory-samples,4046,379,0,https://github.com/devunwired/accessory-samples,0.5,3578,3.5,4.0
nenick/android-gradle-template,3455,378,0,https://github.com/nenick/android-gradle-template,0.0,2813,4.0,4.0
ManuelPeinado/QuickReturnHeader,3756,378,0,https://github.com/ManuelPeinado/QuickReturnHeader,1.0,444,3.5,2.0
oktayayr/advancedtextview,2673,378,0,https://github.com/oktayayr/advancedtextview,3.0,538,1.0,4.0
recruit-lifestyle/ColoringLoading,2960,378,1,https://github.com/recruit-lifestyle/ColoringLoading,0.0,1315,2.0,2.0
dream-num/LuckysheetServer,1025,378,0,https://github.com/dream-num/LuckysheetServer,1.0,7478,4.0,4.0
guojunyi/PullDownListView,3220,377,0,https://github.com/guojunyi/PullDownListView,0.0,800,3.5,2.0
alan-eu/react-native-fast-shadow,330,377,1,https://github.com/alan-eu/react-native-fast-shadow,1.0,578,4.0,3.0
nicolasgramlich/AndEngineExamples,4313,377,0,https://github.com/nicolasgramlich/AndEngineExamples,0.0,10616,3.0,4.0
objectbox/objectbox-examples,2424,376,0,https://github.com/objectbox/objectbox-examples,0.0,2326,4.0,3.0
mockingbot/react-native-zip-archive,2941,376,39,https://github.com/mockingbot/react-native-zip-archive,0.0,590,3.0,2.0
iamxpy/SimpleDB,2300,375,0,https://github.com/iamxpy/SimpleDB,1.0,21212,6.0,5.0
YahooArchive/oozie,4839,375,0,https://github.com/YahooArchive/oozie,1.0,71752,4.0,24.0
joshlong-attic/the-spring-rest-stack,3745,374,0,https://github.com/joshlong-attic/the-spring-rest-stack,0.0,3025,4.0,5.0
XiaoMi/LuckyMoneyTool,2955,374,0,https://github.com/XiaoMi/LuckyMoneyTool,2.5,105,6.0,2.0
lkv1988/Trigger,3088,374,0,https://github.com/lkv1988/Trigger,0.0,2739,2.0,28.0
iPortalTeam/ImmersivePortalsMod,1525,373,194,https://github.com/iPortalTeam/ImmersivePortalsMod,0.5,33694,7.0,4.0
lusccc/SpringFloatingActionMenu,2746,373,0,https://github.com/lusccc/SpringFloatingActionMenu,0.0,1202,2.0,2.0
andresoviedo/google-drive-ftp-adapter,3600,373,5,https://github.com/andresoviedo/google-drive-ftp-adapter,0.0,2854,2.0,4.0
smooks/smooks,4647,373,6,https://github.com/smooks/smooks,1.0,130820,4.0,9.0
yifei8/ARetrofit,1946,372,1,https://github.com/yifei8/ARetrofit,0.0,2002,3.0,4.0
radioegor146/native-obfuscator,1625,372,18,https://github.com/radioegor146/native-obfuscator,0.0,89230,1.0,10.0
zhengxiaopeng/Rocko-Android-Demos,3141,372,0,https://github.com/zhengxiaopeng/Rocko-Android-Demos,0.0,9180,2.5,4.0
flaxsearch/luwak,3709,372,0,https://github.com/flaxsearch/luwak,0.0,6642,4.0,4.0
sofastack/sofa-lookout,1949,372,12,https://github.com/sofastack/sofa-lookout,0.0,23142,3.0,8.0
FasterXML/jackson-dataformats-text,2369,372,0,https://github.com/FasterXML/jackson-dataformats-text,0.0,25708,3.0,8.0
graphaware/neo4j-reco,3269,371,0,https://github.com/graphaware/neo4j-reco,3.0,1468,6.5,3.0
bitkylin/ClusterDeviceControlPlatform,2396,371,6,https://github.com/bitkylin/ClusterDeviceControlPlatform,0.0,10269,2.0,3.0
web3citizen/MVP-Dagger2-Retrofit,3013,370,0,https://github.com/web3citizen/MVP-Dagger2-Retrofit,1.0,128,5.0,3.0
w446108264/AndroidEmoji,2732,370,4,https://github.com/w446108264/AndroidEmoji,0.0,734,1.0,2.0
AlfrescoArchive/activiti-examples,2250,370,1,https://github.com/AlfrescoArchive/activiti-examples,1.0,330,8.0,1.0
mono/sharpen,4584,369,0,https://github.com/mono/sharpen,1.0,11519,2.0,5.0
linsea/OpenDanmaku,2907,368,1,https://github.com/linsea/OpenDanmaku,0.0,508,2.0,2.0
octo-online/reactive-audit,3374,368,0,https://github.com/octo-online/reactive-audit,0.0,8989,4.0,8.0
hanks-zyh/SwipeRefreshLayout,3152,367,0,https://github.com/hanks-zyh/SwipeRefreshLayout,0.0,132,2.0,2.0
constellation-app/constellation,1525,367,35,https://github.com/constellation-app/constellation,1.0,245771,5.0,12.0
XuDaojie/QRCode-Android,2574,366,0,https://github.com/XuDaojie/QRCode-Android,0.0,1772,4.0,3.0
TomasMikula/ReactFX,3560,366,20,https://github.com/TomasMikula/ReactFX,0.0,14508,5.0,11.0
turbolinks/turbolinks-android,2788,366,11,https://github.com/turbolinks/turbolinks-android,0.0,933,2.0,2.0
lidatui/mybatis-paginator,3848,366,0,https://github.com/lidatui/mybatis-paginator,1.0,1317,3.0,4.0
usethesource/rascal,4070,366,44,https://github.com/usethesource/rascal,3.0,145615,7.0,150.0
WrathChaos/react-native-apple-card-views,1488,365,7,https://github.com/WrathChaos/react-native-apple-card-views,1.0,267,4.0,3.0
