file,class,method,variable,usage
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,getHolder/1[me.storm.ninegag.ui.adapter.View],view,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,getHolder/1[me.storm.ninegag.ui.adapter.View],holder,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"FeedsAdapter/2[me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.StaggeredGridView]",listView,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"FeedsAdapter/2[me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.StaggeredGridView]",context,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"newView/3[me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor,me.storm.ninegag.ui.adapter.ViewGroup]",cursor,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"newView/3[me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor,me.storm.ninegag.ui.adapter.ViewGroup]",viewGroup,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,"newView/3[me.storm.ninegag.ui.adapter.Context,me.storm.ninegag.ui.adapter.Cursor,me.storm.ninegag.ui.adapter.ViewGroup]",context,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\adapter\FeedsAdapter.java,me.storm.ninegag.ui.adapter.FeedsAdapter,getItem/1[int],position,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous3,onSetupAnimation/1[me.storm.ninegag.view.titanic.TitanicTextView],target,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,onCreateOptionsMenu/1[me.storm.ninegag.ui.Menu],menu,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,setCategory/1[me.storm.ninegag.model.Category],category,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,onPostCreate/1[me.storm.ninegag.ui.Bundle],savedInstanceState,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,onOptionsItemSelected/1[me.storm.ninegag.ui.MenuItem],item,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,onConfigurationChanged/1[me.storm.ninegag.ui.Configuration],newConfig,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,"replaceFragment/2[int,me.storm.ninegag.ui.fragment.BaseFragment]",fragment,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,"replaceFragment/2[int,me.storm.ninegag.ui.fragment.BaseFragment]",viewId,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,"replaceFragment/2[int,me.storm.ninegag.ui.fragment.BaseFragment]",fragmentManager,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity,onCreate/1[me.storm.ninegag.ui.Bundle],savedInstanceState,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1,run/0,maskXAnimator,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1,run/0,maskYAnimator,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1,run/0,h,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1$Anonymous2,onAnimationStart/1[me.storm.ninegag.view.titanic.Animator],animation,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1$Anonymous2,onAnimationEnd/1[me.storm.ninegag.view.titanic.Animator],animation,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1$Anonymous2,onAnimationCancel/1[me.storm.ninegag.view.titanic.Animator],animation,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\titanic\Titanic.java,me.storm.ninegag.view.titanic.Titanic$Anonymous1$Anonymous2,onAnimationRepeat/1[me.storm.ninegag.view.titanic.Animator],animation,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity$Anonymous1,onDrawerOpened/1[me.storm.ninegag.ui.View],view,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\MainActivity.java,me.storm.ninegag.ui.MainActivity$Anonymous1,onDrawerClosed/1[me.storm.ninegag.ui.View],view,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\database\Column.java,me.storm.ninegag.util.database.Column$Constraint,Constraint/1[java.lang.String],value,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout$NumberOfFoldingLayoutChildrenException,NumberOfFoldingLayoutChildrenException/1[java.lang.String],message,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackActivityHelper.java,me.storm.ninegag.view.swipeback.SwipeBackActivityHelper$Anonymous1,onEdgeTouch/1[int],edgeFlag,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackActivityHelper.java,me.storm.ninegag.view.swipeback.SwipeBackActivityHelper$Anonymous1,"onScrollStateChange/2[int,float]",scrollPercent,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackActivityHelper.java,me.storm.ninegag.view.swipeback.SwipeBackActivityHelper$Anonymous1,"onScrollStateChange/2[int,float]",state,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Category.java,me.storm.ninegag.model.Category,Category/1[java.lang.String],displayName,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",top,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",left,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",childHeight,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",childWidth,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",releasedChild,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",yvel,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewReleased/3[me.storm.ninegag.view.swipeback.View,float,float]",xvel,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,onViewDragStateChanged/1[int],listener,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,onViewDragStateChanged/1[int],state,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,getViewVerticalDragRange/1[me.storm.ninegag.view.swipeback.View],child,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",changedView,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",top,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",dx,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",left,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",dy,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"onViewPositionChanged/5[me.storm.ninegag.view.swipeback.View,int,int,int,int]",listener,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionHorizontal/3[me.storm.ninegag.view.swipeback.View,int,int]",ret,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionHorizontal/3[me.storm.ninegag.view.swipeback.View,int,int]",dx,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionHorizontal/3[me.storm.ninegag.view.swipeback.View,int,int]",left,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionHorizontal/3[me.storm.ninegag.view.swipeback.View,int,int]",child,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,getViewHorizontalDragRange/1[me.storm.ninegag.view.swipeback.View],child,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionVertical/3[me.storm.ninegag.view.swipeback.View,int,int]",ret,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionVertical/3[me.storm.ninegag.view.swipeback.View,int,int]",top,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionVertical/3[me.storm.ninegag.view.swipeback.View,int,int]",dy,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"clampViewPositionVertical/3[me.storm.ninegag.view.swipeback.View,int,int]",child,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"tryCaptureView/2[me.storm.ninegag.view.swipeback.View,int]",ret,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"tryCaptureView/2[me.storm.ninegag.view.swipeback.View,int]",view,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"tryCaptureView/2[me.storm.ninegag.view.swipeback.View,int]",listener,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\swipeback\SwipeBackLayout.java,me.storm.ninegag.view.swipeback.SwipeBackLayout$ViewDragCallback,"tryCaptureView/2[me.storm.ninegag.view.swipeback.View,int]",i,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,getFromCache/1[java.lang.String],id,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,addToCache/1[me.storm.ninegag.model.Feed],feed,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,fromCursor/1[me.storm.ninegag.model.Cursor],cursor,4
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,fromCursor/1[me.storm.ninegag.model.Cursor],feed,5
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,fromCursor/1[me.storm.ninegag.model.Cursor],id,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\model\Feed.java,me.storm.ninegag.model.Feed,fromJson/1[java.lang.String],json,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous4$Anonymous5,doInBackground/1[Object[]],feeds,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous4$Anonymous5,doInBackground/1[Object[]],params,0
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\FeedsFragment.java,me.storm.ninegag.ui.fragment.FeedsFragment$Anonymous4$Anonymous5,onPostExecute/1[Object],o,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\TaskUtils.java,me.storm.ninegag.util.TaskUtils,"executeAsyncTask/2[me.storm.ninegag.util.AsyncTask<Params,Progress,Result>,Params[]]",task,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\util\TaskUtils.java,me.storm.ninegag.util.TaskUtils,"executeAsyncTask/2[me.storm.ninegag.util.AsyncTask<Params,Progress,Result>,Params[]]",params,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\ui\fragment\BaseFragment.java,me.storm.ninegag.ui.fragment.BaseFragment,executeRequest/1[me.storm.ninegag.ui.fragment.Request],request,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,BaseFoldingLayout/1[me.storm.ninegag.view.Context],context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,setFoldListener/1[me.storm.ninegag.view.BaseFoldingLayout.OnFoldListener],foldListener,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,"init/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",context,1
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,"init/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",mFoldNumber,3
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,"init/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",ta,2
c:\Users\jvgpl\OneDrive\Documentos\SO\teste\lab-experimentacao\LAB02\repos\9GAG\app\src\main\java\me\storm\ninegag\view\BaseFoldingLayout.java,me.storm.ninegag.view.BaseFoldingLayout,"init/2[me.storm.ninegag.view.Context,me.storm.ninegag.view.AttributeSet]",attrs,1
